timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,date,year,month,hour,day_of_week,is_weekend,z_score,is_anomaly,hour_mean,hour_std,z_score_by_hour,is_anomaly_v2
2006-12-17 03:00:00,1.6622,0.0795333333333333,244.5135,7.206666666666667,0.0,46.0,0.0,2006-12-17,2006,12,3,Sunday,True,0.6355395690403565,False,0.4448499852090793,0.3571281168071349,3.4087207293407924,True
2006-12-17 04:00:00,2.2157666666666667,0.0934666666666666,243.8555,9.333333333333334,0.0,34.0,533.0,2006-12-17,2006,12,4,Sunday,True,1.2522451152720868,False,0.44384449009302435,0.3443924100454043,5.145067443095027,True
2006-12-17 05:00:00,1.9967333333333332,0.0602333333333333,243.71016666666668,8.566666666666666,0.0,10.0,279.0,2006-12-17,2006,12,5,Sunday,True,1.008229209672719,False,0.4536735397607318,0.3542695129419764,4.355609887959311,True
2006-12-17 06:00:00,1.3033,0.0948333333333333,244.1415,5.53,0.0,43.0,0.0,2006-12-17,2006,12,6,Sunday,True,0.2357040408728945,False,0.7916056214888059,0.512838514125162,0.9977690138660515,False
2006-12-17 07:00:00,1.6200333333333332,0.0598,241.84566666666663,6.803333333333333,0.0,10.0,0.0,2006-12-17,2006,12,7,Sunday,True,0.5885634435521202,False,1.5023734094575159,0.8939730994722034,0.1316146133986393,False
2006-12-17 08:00:00,1.8905666666666667,0.1185666666666666,241.3115,8.05,0.0,45.0,0.0,2006-12-17,2006,12,8,Sunday,True,0.8899533522181482,False,1.4609396575351834,0.7529957663826735,0.570557004849276,False
2006-12-17 09:00:00,2.5490666666666666,0.0792333333333333,238.8478333333333,10.973333333333333,0.0,439.0,0.0,2006-12-17,2006,12,9,Sunday,True,1.6235607506530148,False,1.331642125235268,0.6525258320668532,1.8657108754993625,False
2006-12-17 10:00:00,3.6289,0.1946,235.441,15.533333333333331,533.0,1341.0,969.0,2006-12-17,2006,12,10,Sunday,True,2.8265580511995854,True,1.2609130949975251,0.7216825642086893,3.2812028756700338,True
2006-12-17 11:00:00,2.471,0.2007,236.92466666666667,10.493333333333334,567.0,301.0,1031.0,2006-12-17,2006,12,11,Sunday,True,1.5365899317649128,False,1.2464080046673411,0.8162879608151696,1.5001960755488108,False
2006-12-17 12:00:00,1.9158666666666664,0.2940333333333333,237.78466666666665,8.136666666666667,0.0,32.0,1039.0,2006-12-17,2006,12,12,Sunday,True,0.9181390275110894,False,1.2070608100613691,0.8749934930667206,0.8100698602009477,False
2006-12-17 13:00:00,1.6607666666666667,0.1715333333333333,239.92066666666668,6.923333333333333,0.0,3.0,1057.0,2006-12-17,2006,12,13,Sunday,True,0.6339427521265272,False,1.1444705110949653,0.8561847154992114,0.6030195893775879,False
2006-12-17 14:00:00,2.092633333333333,0.2574,244.04566666666668,8.6,0.0,20.0,1094.0,2006-12-17,2006,12,14,Sunday,True,1.1150674017910236,False,1.0827499675934293,0.8469838953249721,1.1923288876141265,False
2006-12-17 15:00:00,2.9854,0.0886,240.48083333333332,12.426666666666668,418.0,12.0,1062.0,2006-12-17,2006,12,15,Sunday,True,2.1096615274443287,False,0.9908055838107603,0.8327974509053039,2.3950534599031115,False
2006-12-17 16:00:00,3.3260333333333336,0.0931333333333333,236.7818333333333,14.006666666666666,515.0,4.0,1030.0,2006-12-17,2006,12,16,Sunday,True,2.489146923779733,False,0.9488052914442919,0.8084091912495667,2.9406247079087944,True
2006-12-17 17:00:00,3.406766666666667,0.1666333333333333,234.22983333333332,14.51,0.0,28.0,1009.0,2006-12-17,2006,12,17,Sunday,True,2.579088564833099,True,1.0561635686832413,0.8941724479582757,2.628802870576829,True
2006-12-17 18:00:00,3.6971,0.1350666666666666,234.37233333333333,15.75,0.0,0.0,1010.0,2006-12-17,2006,12,18,Sunday,True,2.902536828076211,True,1.3264331833775347,1.0287838538947165,2.3043390578572143,False
2006-12-17 19:00:00,2.9084,0.2651666666666666,233.19566666666665,12.516666666666667,0.0,31.0,1001.0,2006-12-17,2006,12,19,Sunday,True,2.023879037422332,False,1.733428007580264,1.1137448925789688,1.0549740791169786,False
2006-12-17 20:00:00,3.3615,0.2714999999999999,236.4265,14.276666666666667,0.0,67.0,1027.0,2006-12-17,2006,12,20,Sunday,True,2.528658858577743,True,1.8990729520883258,1.1339209495591893,1.2897081127923347,False
2006-12-17 21:00:00,3.040766666666667,0.2679666666666666,239.10416666666663,12.716666666666669,0.0,72.0,1050.0,2006-12-17,2006,12,21,Sunday,True,2.1713432226506217,False,1.8760631202588185,1.0719376070827178,1.0865404280176283,False
2006-12-17 22:00:00,1.518,0.2353666666666666,242.19233333333327,6.383333333333334,0.0,25.0,150.0,2006-12-17,2006,12,22,Sunday,True,0.4748923604537084,False,1.412681081503886,0.8683692239471702,0.12128356877663996,False
2006-12-17 23:00:00,0.4377333333333333,0.2218,245.734,1.9966666666666664,0.0,48.0,0.0,2006-12-17,2006,12,23,Sunday,True,-0.728587698694718,False,0.9021416082281439,0.7319792072975052,-0.6344555559295508,False
2006-12-18 00:00:00,0.2763666666666667,0.0990666666666666,244.6075,1.2233333333333334,0.0,2.0,0.0,2006-12-18,2006,12,0,Monday,False,-0.9083595749702528,False,0.6595621051225539,0.6178236612382839,-0.6202343200774489,False
2006-12-18 01:00:00,0.3132999999999999,0.1519,243.5193333333333,1.4166666666666667,0.0,35.0,0.0,2006-12-18,2006,12,1,Monday,False,-0.8672136879813471,False,0.5393251638576778,0.5010985890320718,-0.45105927018128483,False
2006-12-18 02:00:00,0.2844666666666667,0.1090666666666666,246.891,1.2566666666666666,0.0,0.0,0.0,2006-12-18,2006,12,2,Monday,False,-0.8993357026432635,False,0.4806184524376309,0.41030407418230336,-0.4780644358988535,False
2006-12-18 03:00:00,0.3099333333333333,0.1477666666666666,245.73183333333333,1.4,0.0,34.0,0.0,2006-12-18,2006,12,3,Monday,False,-0.8709643509649928,False,0.4448499852090793,0.3571281168071349,-0.37778221743489054,False
2006-12-18 04:00:00,1.026333333333333,0.08,245.507,4.176666666666667,0.0,4.0,753.0,2006-12-18,2006,12,4,Monday,False,-0.07285297626683271,False,0.44384449009302435,0.3443924100454043,1.6913521501926079,False
2006-12-18 05:00:00,0.2935,0.1219333333333333,245.2531666666667,1.2933333333333332,0.0,28.0,0.0,2006-12-18,2006,12,5,Monday,False,-0.8892720425584318,False,0.4536735397607318,0.3542695129419764,-0.4521234086179063,False
2006-12-18 06:00:00,0.61,0.1129,245.70433333333327,2.6,0.0,5.0,0.0,2006-12-18,2006,12,6,Monday,False,-0.5366725868186667,False,0.7916056214888059,0.512838514125162,-0.354118531441817,False
2006-12-18 07:00:00,2.4504333333333337,0.153,240.96233333333333,10.22,5.0,27.0,678.0,2006-12-18,2006,12,7,Monday,False,1.513677465815315,False,1.5023734094575159,0.8939730994722034,1.060501624081918,False
2006-12-18 08:00:00,2.082133333333333,0.0737333333333333,237.8803333333333,8.726666666666667,748.0,2.0,1041.0,2006-12-18,2006,12,8,Monday,False,1.103369789515297,False,1.4609396575351834,0.7529957663826735,0.8249630390119063,False
2006-12-18 09:00:00,1.6293333333333335,0.0851666666666666,237.40466666666669,6.816666666666666,310.0,29.0,1036.0,2006-12-18,2006,12,9,Monday,False,0.5989241858534785,False,1.331642125235268,0.6525258320668532,0.4562136753347203,False
2006-12-18 10:00:00,1.3096333333333334,0.0528333333333333,239.0805,5.426666666666667,0.0,0.0,1050.0,2006-12-18,2006,12,10,Monday,False,0.2427597435153966,False,1.2609130949975251,0.7216825642086893,0.0675092357111732,False
2006-12-18 11:00:00,1.5619333333333332,0.1273333333333333,239.771,6.47,0.0,31.0,1056.0,2006-12-18,2006,12,11,Monday,False,0.5238366556264318,False,1.2464080046673411,0.8162879608151696,0.38653679070667535,False
2006-12-18 12:00:00,1.7560666666666669,0.0873,242.58,7.246666666666667,0.0,0.0,1081.0,2006-12-18,2006,12,12,Monday,False,0.7401125092576478,False,1.2070608100613691,0.8749934930667206,0.6274399306457866,False
2006-12-18 13:00:00,1.6820666666666668,0.1265,241.95416666666668,6.94,0.0,32.0,1042.0,2006-12-18,2006,12,13,Monday,False,0.6576721941715732,False,1.1444705110949653,0.8561847154992114,0.6278973985867616,False
2006-12-18 14:00:00,1.7330333333333334,0.0493,242.1965,7.096666666666667,0.0,0.0,1043.0,2006-12-18,2006,12,14,Monday,False,0.7144520328051803,False,1.0827499675934293,0.8469838953249721,0.7677635540996943,False
2006-12-18 15:00:00,1.7842999999999998,0.1040666666666666,242.4235,7.31,0.0,31.0,1079.0,2006-12-18,2006,12,15,Monday,False,0.7715660889323794,False,0.9908055838107603,0.8327974509053039,0.9528060098246705,False
2006-12-18 16:00:00,1.9493,0.2044333333333333,242.38066666666663,8.096666666666668,0.0,0.0,1079.0,2006-12-18,2006,12,16,Monday,False,0.9553857104080866,False,0.9488052914442919,0.8084091912495667,1.2376092693963967,False
2006-12-18 17:00:00,2.1549,0.0978,238.72916666666663,8.993333333333334,0.0,20.0,1047.0,2006-12-18,2006,12,17,Monday,False,1.1844360993499372,False,1.0561635686832413,0.8941724479582757,1.2287746438906475,False
2006-12-18 18:00:00,2.402533333333333,0.0791,236.6685,10.083333333333334,0.0,15.0,1015.0,2006-12-18,2006,12,18,Monday,False,1.4603140726717603,False,1.3264331833775347,1.0287838538947165,1.045992455929352,False
2006-12-18 19:00:00,2.6145,0.2007666666666666,235.32916666666668,11.19,0.0,546.0,0.0,2006-12-18,2006,12,19,Monday,False,1.696457299533179,False,1.733428007580264,1.1137448925789688,0.7910895917821367,False
2006-12-18 20:00:00,3.050566666666666,0.1203666666666666,234.52433333333332,13.046666666666663,0.0,30.0,795.0,2006-12-18,2006,12,20,Monday,False,2.182260994107966,False,1.8990729520883258,1.1339209495591893,1.0154973457594045,False
2006-12-18 21:00:00,2.1697333333333333,0.0717333333333333,237.5908333333333,9.24,0.0,0.0,223.0,2006-12-18,2006,12,21,Monday,False,1.2009612976442179,False,1.8760631202588185,1.0719376070827178,0.27396203951994874,False
2006-12-18 22:00:00,1.7388,0.1079666666666666,240.2115,7.25,0.0,531.0,0.0,2006-12-18,2006,12,22,Monday,False,0.7208764357375634,False,1.412681081503886,0.8683692239471702,0.37555328943342925,False
2006-12-18 23:00:00,1.5472666666666666,0.1325,242.6593333333333,6.6,0.0,1219.0,0.0,2006-12-18,2006,12,23,Monday,False,0.5074971337174802,False,0.9021416082281439,0.7319792072975052,0.88134342069681,False
2006-12-19 00:00:00,0.8371333333333334,0.0928333333333333,242.07116666666667,3.543333333333333,0.0,58.0,489.0,2006-12-19,2006,12,0,Tuesday,False,-0.28363280889230963,False,0.6595621051225539,0.6178236612382839,0.2874140945895133,False
2006-12-19 01:00:00,0.3530333333333333,0.0758666666666666,241.8083333333333,1.57,0.0,15.0,44.0,2006-12-19,2006,12,1,Tuesday,False,-0.8229484377189141,False,0.5393251638576778,0.5010985890320718,-0.3717668231399096,False
2006-12-19 02:00:00,0.3272333333333333,0.1057333333333333,245.7795,1.4633333333333334,0.0,38.0,0.0,2006-12-19,2006,12,2,Tuesday,False,-0.8516911421678429,False,0.4806184524376309,0.41030407418230336,-0.3738327956162254,False
2006-12-19 03:00:00,0.3083,0.073,244.46316666666664,1.3633333333333333,0.0,10.0,0.0,2006-12-19,2006,12,3,Tuesday,False,-0.8727839795412169,False,0.4448499852090793,0.3571281168071349,-0.38235573953092683,False
2006-12-19 04:00:00,0.3278333333333333,0.1024666666666666,244.1865,1.5,0.0,43.0,0.0,2006-12-19,2006,12,4,Tuesday,False,-0.8510227071806585,False,0.44384449009302435,0.3443924100454043,-0.33685747239434305,False
2006-12-19 05:00:00,0.3066666666666666,0.0708666666666666,243.0758333333333,1.38,0.0,10.0,0.0,2006-12-19,2006,12,5,Tuesday,False,-0.8746036081174411,False,0.4536735397607318,0.3542695129419764,-0.41495773055171864,False
2006-12-19 06:00:00,0.7963333333333333,0.1067999999999999,242.02966666666669,3.466666666666667,0.0,41.0,0.0,2006-12-19,2006,12,6,Tuesday,False,-0.32908638802084816,False,0.7916056214888059,0.512838514125162,0.009218714496496725,False
2006-12-19 07:00:00,1.7856333333333334,0.0844333333333333,239.42616666666663,7.543333333333334,0.0,0.0,444.0,2006-12-19,2006,12,7,Tuesday,False,0.7730515000150118,False,1.5023734094575159,0.8939730994722034,0.31685508662738576,False
2006-12-19 08:00:00,3.879033333333333,0.1224333333333333,236.14633333333333,16.54,561.0,1571.0,1026.0,2006-12-19,2006,12,8,Tuesday,False,3.105221170301344,True,1.4609396575351834,0.7529957663826735,3.211297836924718,True
2006-12-19 09:00:00,1.6177666666666668,0.0874666666666666,239.57233333333332,6.963333333333334,278.0,862.0,196.0,2006-12-19,2006,12,9,Tuesday,False,0.5860382447116461,False,1.331642125235268,0.6525258320668532,0.4384876848861434,False
2006-12-19 10:00:00,0.4371333333333334,0.1257666666666666,242.30566666666667,1.9433333333333327,0.0,85.0,0.0,2006-12-19,2006,12,10,Tuesday,False,-0.7292561336819022,False,1.2609130949975251,0.7216825642086893,-1.1414710601571068,False
2006-12-19 11:00:00,2.321633333333333,0.0845333333333333,240.325,9.863333333333332,0.0,2061.0,0.0,2006-12-19,2006,12,11,Tuesday,False,1.3701867552330655,False,1.2464080046673411,0.8162879608151696,1.317213263309972,False
2006-12-19 12:00:00,0.4306666666666666,0.1326999999999999,242.9586666666667,1.9233333333333331,0.0,175.0,0.0,2006-12-19,2006,12,12,Tuesday,False,-0.7364603774326676,False,1.2070608100613691,0.8749934930667206,-0.8873141909587897,False
2006-12-19 13:00:00,0.3004666666666666,0.0817666666666666,243.6025,1.2933333333333332,0.0,37.0,0.0,2006-12-19,2006,12,13,Tuesday,False,-0.8815107696516797,False,1.1444705110949653,0.8561847154992114,-0.9857730804458352,False
2006-12-19 14:00:00,0.3021333333333333,0.1188666666666666,246.94583333333333,1.3333333333333333,0.0,45.0,0.0,2006-12-19,2006,12,14,Tuesday,False,-0.8796540057983897,False,1.0827499675934293,0.8469838953249721,-0.9216428300098761,False
2006-12-19 15:00:00,0.4213666666666666,0.0808666666666666,241.74066666666667,1.8066666666666669,0.0,10.0,133.0,2006-12-19,2006,12,15,Tuesday,False,-0.7468211197340254,False,0.9908055838107603,0.8327974509053039,-0.6837664026529828,False
2006-12-19 16:00:00,1.3721333333333334,0.0916666666666666,242.71433333333331,5.613333333333333,0.0,43.0,1082.0,2006-12-19,2006,12,16,Tuesday,False,0.31238838801377045,False,0.9488052914442919,0.8084091912495667,0.5236556517061599,False
2006-12-19 17:00:00,2.1115,0.1444333333333333,238.60666666666663,8.843333333333334,0.0,10.0,1046.0,2006-12-19,2006,12,17,Tuesday,False,1.1360859686102662,False,1.0561635686832413,0.8941724479582757,1.1802381450317325,False
2006-12-19 18:00:00,2.2047000000000003,0.1033,237.6405,9.256666666666666,0.0,44.0,1038.0,2006-12-19,2006,12,18,Tuesday,False,1.2399162032862419,False,1.3264331833775347,1.0287838538947165,0.8536942072890906,False
2006-12-19 19:00:00,1.8421,0.0729333333333333,241.08,7.603333333333333,0.0,3.0,699.0,2006-12-19,2006,12,19,Tuesday,False,0.8359586593644759,False,1.733428007580264,1.1137448925789688,0.09757350461836652,False
2006-12-19 20:00:00,2.940533333333333,0.2373666666666666,241.32816666666668,12.48,0.0,1614.0,0.0,2006-12-19,2006,12,20,Tuesday,False,2.0596774445137624,False,1.8990729520883258,1.1339209495591893,0.918459423163382,False
2006-12-19 21:00:00,1.4428666666666667,0.1065,240.87,6.343333333333334,0.0,747.0,0.0,2006-12-19,2006,12,21,Tuesday,False,0.3911894459473967,False,1.8760631202588185,1.0719376070827178,-0.40412469040161536,False
2006-12-19 22:00:00,0.7200000000000001,0.146,242.67933333333332,3.0133333333333336,0.0,70.0,0.0,2006-12-19,2006,12,22,Tuesday,False,-0.41412617250152867,False,1.412681081503886,0.8683692239471702,-0.7976803672927348,False
2006-12-19 23:00:00,0.3837,0.0670999999999999,246.62716666666665,1.5833333333333333,0.0,10.0,0.0,2006-12-19,2006,12,23,Tuesday,False,-0.7887839828183788,False,0.9021416082281439,0.7319792072975052,-0.7082736819017714,False
2006-12-20 00:00:00,0.4598333333333333,0.146,245.81133333333332,1.9866666666666668,0.0,43.0,0.0,2006-12-20,2006,12,0,Wednesday,False,-0.7039670100000929,False,0.6595621051225539,0.6178236612382839,-0.3232779582913847,False
2006-12-20 01:00:00,0.2586666666666666,0.0566666666666666,243.80533333333327,1.1133333333333333,0.0,10.0,0.0,2006-12-20,2006,12,1,Wednesday,False,-0.9280784070921922,False,0.5393251638576778,0.5010985890320718,-0.5600863848631755,False
2006-12-20 02:00:00,0.7843666666666667,0.1236,245.5675,3.243333333333333,0.0,42.0,476.0,2006-12-20,2006,12,2,Wednesday,False,-0.34241795248747015,False,0.4806184524376309,0.41030407418230336,0.7403002634920864,False
2006-12-20 03:00:00,0.3100333333333333,0.0684666666666666,246.1508333333333,1.3433333333333333,0.0,10.0,42.0,2006-12-20,2006,12,3,Wednesday,False,-0.8708529451337953,False,0.4448499852090793,0.3571281168071349,-0.3775022058779902,False
2006-12-20 04:00:00,0.289,0.0974333333333333,246.43366666666668,1.2466666666666666,0.0,28.0,0.0,2006-12-20,2006,12,4,Wednesday,False,-0.8942853049623148,False,0.44384449009302435,0.3443924100454043,-0.4496164421062876,False
2006-12-20 05:00:00,0.2627,0.0771999999999999,244.7955,1.12,0.0,12.0,0.0,2006-12-20,2006,12,5,Wednesday,False,-0.9235850385672305,False,0.4536735397607318,0.3542695129419764,-0.5390628681955204,False
2006-12-20 06:00:00,0.2835999999999999,0.0665666666666666,244.074,1.18,0.0,0.0,0.0,2006-12-20,2006,12,6,Wednesday,False,-0.9003012198469744,False,0.7916056214888059,0.512838514125162,-0.990576190158806,False
2006-12-20 07:00:00,1.5266333333333333,0.1923,243.315,6.4366666666666665,0.0,31.0,280.0,2006-12-20,2006,12,7,Wednesday,False,0.4845103972137504,False,1.5023734094575159,0.8939730994722034,0.02713719673460013,False
2006-12-20 08:00:00,2.9176,0.0882,239.79233333333332,12.203333333333337,0.0,577.0,1057.0,2006-12-20,2006,12,8,Wednesday,False,2.034128373892493,False,1.4609396575351834,0.7529957663826735,1.934486762737707,False
2006-12-20 09:00:00,1.3855333333333333,0.1083666666666666,243.12283333333332,5.626666666666666,0.0,32.0,1086.0,2006-12-20,2006,12,9,Wednesday,False,0.3273167693942216,False,1.331642125235268,0.6525258320668532,0.08258862017365168,False
2006-12-20 10:00:00,1.5103000000000002,0.0471666666666666,240.5805,6.25,0.0,194.0,1063.0,2006-12-20,2006,12,10,Wednesday,False,0.466314111451509,False,1.2609130949975251,0.7216825642086893,0.34556315667113685,False
2006-12-20 11:00:00,2.8924000000000003,0.1652,240.51316666666668,12.073333333333332,0.0,1510.0,1062.0,2006-12-20,2006,12,11,Wednesday,False,2.0060541044307487,False,1.2464080046673411,0.8162879608151696,2.0164354668283018,False
2006-12-20 12:00:00,1.4210333333333334,0.0721333333333333,242.6063333333333,5.826666666666667,0.0,5.0,1081.0,2006-12-20,2006,12,12,Wednesday,False,0.36686583946929807,False,1.2070608100613691,0.8749934930667206,0.24454184513078234,False
2006-12-20 13:00:00,1.4284,0.1101666666666666,242.46766666666664,5.88,0.0,28.0,1080.0,2006-12-20,2006,12,13,Wednesday,False,0.37507273570083954,False,1.1444705110949653,0.8561847154992114,0.3316217677858045,False
2006-12-20 14:00:00,1.2949,0.0926666666666666,244.0345,5.319999999999999,0.0,3.0,995.0,2006-12-20,2006,12,14,Wednesday,False,0.2263459510523131,False,1.0827499675934293,0.8469838953249721,0.2504770557947534,False
2006-12-20 15:00:00,0.2811333333333333,0.0714333333333333,245.71916666666667,1.2366666666666668,0.0,12.0,0.0,2006-12-20,2006,12,15,Wednesday,False,-0.9030492303498435,False,0.9908055838107603,0.8327974509053039,-0.852154686239695,False
2006-12-20 16:00:00,0.4684333333333333,0.1091666666666666,244.1135,2.07,0.0,19.0,0.0,2006-12-20,2006,12,16,Wednesday,False,-0.6943861085171168,False,0.9488052914442919,0.8084091912495667,-0.5942188229805286,False
2006-12-20 17:00:00,0.5735,0.0773666666666666,242.92066666666668,2.3766666666666665,0.0,0.0,0.0,2006-12-20,2006,12,17,Wednesday,False,-0.577335715205717,False,1.0561635686832413,0.8941724479582757,-0.539788012687418,False
2006-12-20 18:00:00,2.8368333333333333,0.1579666666666666,239.24066666666667,11.893333333333334,0.0,31.0,631.0,2006-12-20,2006,12,18,Wednesday,False,1.9441495975620608,False,1.3264331833775347,1.0287838538947165,1.4681413828937966,False
2006-12-20 19:00:00,3.2486333333333333,0.0877,236.7398333333333,13.71,0.0,0.0,1031.0,2006-12-20,2006,12,19,Wednesday,False,2.402918810432946,False,1.733428007580264,1.1137448925789688,1.360459954383706,False
2006-12-20 20:00:00,3.5754666666666663,0.2655333333333333,236.34516666666664,15.136666666666668,0.0,31.0,1027.0,2006-12-20,2006,12,20,Wednesday,False,2.767030202063109,True,1.8990729520883258,1.1339209495591893,1.478404394265788,False
2006-12-20 21:00:00,3.646066666666667,0.1604999999999999,235.9923333333333,15.403333333333334,0.0,0.0,1024.0,2006-12-20,2006,12,21,Wednesday,False,2.845682718888473,True,1.8760631202588185,1.0719376070827178,1.6512188160138535,False
2006-12-20 22:00:00,3.058966666666667,0.0881,238.8605,12.753333333333332,0.0,22.0,1049.0,2006-12-20,2006,12,22,Wednesday,False,2.1916190839285483,False,1.412681081503886,0.8683692239471702,1.8958359413978239,False
2006-12-20 23:00:00,2.3817666666666666,0.1534,242.39116666666663,9.786666666666669,0.0,8.0,1079.0,2006-12-20,2006,12,23,Wednesday,False,1.4371787950597676,False,0.9021416082281439,0.7319792072975052,2.0214031268748114,False
2006-12-21 00:00:00,1.5358666666666667,0.1555333333333333,243.4258333333333,6.323333333333333,0.0,0.0,1088.0,2006-12-21,2006,12,0,Thursday,False,0.4947968689609769,False,0.6595621051225539,0.6178236612382839,1.4183732616969769,False
2006-12-21 01:00:00,1.3979666666666666,0.1218333333333333,243.69816666666665,5.6866666666666665,0.0,31.0,1091.0,2006-12-21,2006,12,1,Thursday,False,0.34116822773976474,False,0.5393251638576778,0.5010985890320718,1.7135181012334344,False
2006-12-21 02:00:00,1.2749,0.0393,243.65366666666665,5.15,0.0,0.0,1032.0,2006-12-21,2006,12,2,Thursday,False,0.20406478481283344,False,0.4806184524376309,0.41030407418230336,1.9358363651282184,False
2006-12-21 03:00:00,0.3026,0.1198666666666666,244.56716666666668,1.3333333333333333,0.0,30.0,0.0,2006-12-21,2006,12,3,Thursday,False,-0.8791341119194686,False,0.4448499852090793,0.3571281168071349,-0.398316398274238,False
2006-12-21 04:00:00,0.2467333333333333,0.0424999999999999,244.74016666666665,1.02,0.0,0.0,0.0,2006-12-21,2006,12,4,Thursday,False,-0.9413728362817484,False,0.44384449009302435,0.3443924100454043,-0.5723446597841809,False
2006-12-21 05:00:00,0.2907,0.1058333333333333,243.9495,1.2633333333333332,0.0,23.0,0.0,2006-12-21,2006,12,5,Thursday,False,-0.892391405831959,False,0.4536735397607318,0.3542695129419764,-0.4600269958522348,False
2006-12-21 06:00:00,0.2956666666666666,0.0531666666666666,244.8505,1.22,0.0,8.0,0.0,2006-12-21,2006,12,6,Thursday,False,-0.886858249549155,False,0.7916056214888059,0.512838514125162,-0.9670470160926754,False
2006-12-21 07:00:00,1.2804666666666666,0.0838333333333333,241.29366666666664,5.37,0.0,0.0,0.0,2006-12-21,2006,12,7,Thursday,False,0.210266376082822,False,1.5023734094575159,0.8939730994722034,-0.24822530221755182,False
2006-12-21 08:00:00,1.5630333333333333,0.153,239.4945,6.593333333333334,0.0,30.0,305.0,2006-12-21,2006,12,8,Thursday,False,0.5250621197696033,False,1.4609396575351834,0.7529957663826735,0.13558333307582732,False
2006-12-21 09:00:00,2.5758,0.0516999999999999,238.47766666666664,10.78,666.0,562.0,1046.0,2006-12-21,2006,12,9,Thursday,False,1.653343242859786,False,1.331642125235268,0.6525258320668532,1.9066798793603386,False
2006-12-21 10:00:00,1.7677,0.0708,239.706,7.403333333333333,569.0,31.0,890.0,2006-12-21,2006,12,10,Thursday,False,0.7530727209536117,False,1.2609130949975251,0.7216825642086893,0.7022296645868905,False
2006-12-21 11:00:00,0.5346551724137931,0.111551724137931,241.5879310344828,2.382758620689655,0.0,0.0,0.0,2006-12-21,2006,12,11,Thursday,False,-0.620611118255327,False,1.2464080046673411,0.8162879608151696,-0.8719384168581518,False
2006-12-21 12:00:00,0.8191333333333333,0.1311666666666666,242.67416666666668,3.583333333333333,0.0,460.0,0.0,2006-12-21,2006,12,12,Thursday,False,-0.30368585850784147,False,1.2070608100613691,0.8749934930667206,-0.4433489846517697,False
2006-12-21 13:00:00,1.6882333333333333,0.0645,241.79783333333336,7.0600000000000005,0.0,1192.0,233.0,2006-12-21,2006,12,13,Thursday,False,0.6645422204287458,False,1.1444705110949653,0.8561847154992114,0.6350998942107006,False
2006-12-21 14:00:00,1.0239,0.1185,243.3195,4.336666666666667,0.0,72.0,500.0,2006-12-21,2006,12,14,Thursday,False,-0.07556385149263577,False,1.0827499675934293,0.8469838953249721,-0.06948180233208527,False
